Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Profit Margin,Price,Delivery Time,Discount Category,Profit Without Discount,Sales Without Discount,Profit Margin Without Discount,Recency_x,Recency_y,Frequency,Monetary,R,F,M,RFM_Score,Segment_y
3765,CA-2017-125878,2017-02-25,2017-03-02,Standard Class,MH-18025,Michelle Huthwaite,Consumer,Chicago,Illinois,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,2017,2,-170.0,0.596,5 days,High Discount (>20%),-1.6092,3.576,-89.99999999999999,1222 days,49,5,2984.948,3,2,4,324,Needs Attention
3771,CA-2016-155530,2016-12-17,2016-12-21,Standard Class,CM-12160,Charles McCrossin,Consumer,San Francisco,California,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,2003.52,6,0.2,-325.572,2016,12,-16.25,333.92,4 days,Medium Discount,75.132,4007.04,3.7500000000000004,409 days,26,6,2533.314,4,3,3,433,Loyal
3773,CA-2014-115357,2014-08-06,2014-08-11,Second Class,RF-19735,Roland Fjeld,Consumer,Columbia,South Carolina,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",62.91,3,0.0,22.6476,2014,8,36.00000000000001,20.97,5 days,No Discount,22.6476,125.82,36.00000000000001,1153 days,89,7,2341.2960000000003,3,4,3,343,Needs Attention
3774,US-2014-102715,2014-04-11,2014-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,South,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6.912,3,0.2,2.3328,2014,4,33.75,2.304,2 days,Medium Discount,3.7152000000000003,13.824,53.75000000000001,1315 days,44,8,2709.632,4,4,4,444,Loyal
3775,US-2014-102715,2014-04-11,2014-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976,3,0.2,81.5949,2014,4,21.25,127.992,2 days,Medium Discount,158.39010000000002,767.952,41.25,1315 days,44,8,2709.632,4,4,4,444,Loyal
3776,US-2014-102715,2014-04-11,2014-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.368,2,0.2,3.6288,2014,4,35.0,5.184,2 days,Medium Discount,5.702400000000001,20.736,55.00000000000001,1315 days,44,8,2709.632,4,4,4,444,Loyal
3777,US-2014-102715,2014-04-11,2014-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,South,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.944,7,0.2,41.993,2014,4,12.5,47.992000000000004,2 days,Medium Discount,109.18180000000001,671.888,32.5,1315 days,44,8,2709.632,4,4,4,444,Loyal
3780,CA-2017-118521,2017-02-16,2017-02-20,Standard Class,LF-17185,Luke Foster,Consumer,New York City,New York,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,0.0,18.2112,2017,2,48.00000000000001,18.97,4 days,No Discount,18.2112,75.88,48.00000000000001,1231 days,22,7,3930.5089999999996,5,4,4,544,Champions
3782,CA-2015-135314,2015-07-09,2015-07-14,Second Class,MC-17575,Matt Collins,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,269.982,3,0.4,40.4973,2015,7,15.0,89.99400000000001,5 days,High Discount (>20%),148.4901,539.964,55.00000000000001,1097 days,27,8,1303.893,4,4,2,442,Loyal
3783,CA-2017-165204,2017-11-13,2017-11-16,Second Class,MN-17935,Michael Nguyen,Consumer,Memphis,Tennessee,South,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,3,0.2,3.339,2017,11,37.5,2.968,3 days,Medium Discount,5.1198,17.808,57.49999999999999,1379 days,34,6,2477.946,4,3,3,433,Loyal
3784,CA-2017-165204,2017-11-13,2017-11-16,Second Class,MN-17935,Michael Nguyen,Consumer,Memphis,Tennessee,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064,4,0.2,-63.0056,2017,11,-8.75,180.016,3 days,Medium Discount,81.0072,1440.128,11.25,1379 days,34,6,2477.946,4,3,3,433,Loyal
3788,CA-2016-169971,2016-09-04,2016-09-09,Standard Class,IL-15100,Ivan Liston,Consumer,Houston,Texas,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,1,0.2,1.0269,2016,9,26.25,3.912,5 days,Medium Discount,1.8093,7.824,46.25,1105 days,142,7,5040.736,2,4,5,245,Can't Lose Them
3789,CA-2016-169971,2016-09-04,2016-09-09,Standard Class,IL-15100,Ivan Liston,Consumer,Houston,Texas,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",62.376,3,0.2,7.0173,2016,9,11.25,20.791999999999998,5 days,Medium Discount,19.4925,124.752,31.25,1105 days,142,7,5040.736,2,4,5,245,Can't Lose Them
3794,CA-2015-163762,2015-11-27,2015-12-01,Standard Class,JE-15475,Jeremy Ellison,Consumer,New York City,New York,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,3,0.0,12.5118,2015,11,42.0,9.93,4 days,No Discount,12.5118,59.58,42.0,827 days,193,6,1388.682,2,3,2,232,At Risk
3795,US-2014-117163,2014-01-27,2014-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,San Diego,California,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57.23,1,0.0,14.3075,2014,1,25.0,57.23,6 days,No Discount,14.3075,114.46,25.0,1131 days,302,4,2162.174,1,1,3,113,Hibernating
3796,US-2014-117163,2014-01-27,2014-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,San Diego,California,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,333.0,3,0.2,-16.65,2014,1,-5.0,111.0,6 days,Medium Discount,49.95000000000001,666.0,15.000000000000002,1131 days,302,4,2162.174,1,1,3,113,Hibernating
3797,US-2014-117163,2014-01-27,2014-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,San Diego,California,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4,0.0,12.0252,2014,1,33.0,9.11,6 days,No Discount,12.0252,72.88,33.0,1131 days,302,4,2162.174,1,1,3,113,Hibernating
3798,CA-2017-121314,2017-09-23,2017-09-26,First Class,BE-11410,Bobby Elias,Consumer,Miami,Florida,South,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,251.64,3,0.2,88.074,2017,9,35.0,83.88,3 days,Medium Discount,138.402,503.28,54.99999999999999,594 days,98,5,2261.438,3,2,3,323,Needs Attention
3801,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,102.592,1,0.2,10.2592,2016,10,10.0,102.592,6 days,Medium Discount,30.7776,205.184,30.0,1296 days,41,6,2218.9900000000002,4,3,3,433,Loyal
3802,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,22.704,1,0.2,5.9598,2016,10,26.25,22.704,6 days,Medium Discount,10.5006,45.408,46.25,1296 days,41,6,2218.9900000000002,4,3,3,433,Loyal
3803,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,93.024,3,0.2,33.7212,2016,10,36.25000000000001,31.008,6 days,Medium Discount,52.32600000000001,186.048,56.250000000000014,1296 days,41,6,2218.9900000000002,4,3,3,433,Loyal
3804,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,12.768,2,0.2,1.4364,2016,10,11.249999999999998,6.384,6 days,Medium Discount,3.99,25.536,31.25,1296 days,41,6,2218.9900000000002,4,3,3,433,Loyal
3805,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35.008,4,0.2,13.128,2016,10,37.5,8.752,6 days,Medium Discount,20.1296,70.016,57.49999999999999,1296 days,41,6,2218.9900000000002,4,3,3,433,Loyal
3806,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,39.152,1,0.2,14.682,2016,10,37.5,39.152,6 days,Medium Discount,22.5124,78.304,57.49999999999999,1296 days,41,6,2218.9900000000002,4,3,3,433,Loyal
3813,CA-2017-147753,2017-03-05,2017-03-05,Same Day,PK-19075,Pete Kriz,Consumer,Milwaukee,Wisconsin,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,25.06,2,0.0,11.7782,2017,3,47.0,12.53,0 days,No Discount,11.7782,50.12,47.0,1136 days,9,12,8646.934,5,5,5,555,Champions
3814,CA-2015-103961,2015-11-05,2015-11-09,Standard Class,NG-18430,Nathan Gelder,Consumer,Quincy,Illinois,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,19.824,6,0.2,6.4428,2015,11,32.49999999999999,3.3040000000000003,4 days,Medium Discount,10.4076,39.648,52.5,1084 days,48,5,1395.9379999999999,3,2,2,322,Needs Attention
3815,CA-2016-152471,2016-07-08,2016-07-08,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,Jacksonville,Florida,South,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,5,0.2,51.4975,2016,7,6.25,164.792,0 days,Medium Discount,216.28950000000003,1647.92,26.25,1019 days,202,5,1493.944,2,3,2,232,At Risk
3816,CA-2016-152471,2016-07-08,2016-07-08,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,Jacksonville,Florida,South,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,2,0.2,4.995,2016,7,31.25,7.992,0 days,Medium Discount,8.1918,31.968,51.25000000000001,1019 days,202,5,1493.944,2,3,2,232,At Risk
3817,CA-2015-102582,2015-09-15,2015-09-19,Standard Class,NW-18400,Natalie Webber,Consumer,Mobile,Alabama,South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96,2,0.0,200.49,2015,9,25.0,400.98,4 days,No Discount,200.49,1603.92,25.0,1116 days,172,7,7234.014,2,4,5,245,Can't Lose Them
3818,CA-2015-102582,2015-09-15,2015-09-19,Standard Class,NW-18400,Natalie Webber,Consumer,Mobile,Alabama,South,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,59.97,3,0.0,0.0,2015,9,0.0,19.99,4 days,No Discount,0.0,119.94,0.0,1116 days,172,7,7234.014,2,4,5,245,Can't Lose Them
3819,CA-2015-102582,2015-09-15,2015-09-19,Standard Class,NW-18400,Natalie Webber,Consumer,Mobile,Alabama,South,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",1056.86,7,0.0,306.4894,2015,9,29.000000000000004,150.98,4 days,No Discount,306.4894,2113.72,29.000000000000004,1116 days,172,7,7234.014,2,4,5,245,Can't Lose Them
3820,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,Harry Greene,Consumer,New York City,New York,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,12.816,3,0.2,4.3254,2017,10,33.75,4.272,5 days,Medium Discount,6.8886,25.632,53.75,1287 days,54,5,785.628,3,2,1,321,Needs Attention
3821,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,Harry Greene,Consumer,New York City,New York,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",314.352,3,0.2,-15.7176,2017,10,-5.0,104.78399999999999,5 days,Medium Discount,47.1528,628.704,15.000000000000002,1287 days,54,5,785.628,3,2,1,321,Needs Attention
3822,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,Harry Greene,Consumer,New York City,New York,East,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",18.98,2,0.0,8.9206,2017,10,47.0,9.49,5 days,No Discount,8.9206,37.96,47.0,1287 days,54,5,785.628,3,2,1,321,Needs Attention
3823,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,Harry Greene,Consumer,New York City,New York,East,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,18.24,6,0.2,6.156,2017,10,33.75,3.0399999999999996,5 days,Medium Discount,9.803999999999998,36.48,53.75,1287 days,54,5,785.628,3,2,1,321,Needs Attention
3824,CA-2015-140984,2015-09-14,2015-09-18,Standard Class,CC-12685,Craig Carroll,Consumer,New York City,New York,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,991.2,6,0.0,257.712,2015,9,25.999999999999996,165.20000000000002,4 days,No Discount,257.712,1982.4,25.999999999999996,580 days,799,4,2854.1150000000002,1,1,4,114,Hibernating
3825,CA-2015-140984,2015-09-14,2015-09-18,Standard Class,CC-12685,Craig Carroll,Consumer,New York City,New York,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,2,0.2,329.994,2015,9,37.5,439.992,4 days,Medium Discount,505.99080000000004,1759.968,57.50000000000001,580 days,799,4,2854.1150000000002,1,1,4,114,Hibernating
3826,CA-2015-140984,2015-09-14,2015-09-18,Standard Class,CC-12685,Craig Carroll,Consumer,New York City,New York,East,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,12.96,9,0.2,4.536,2015,9,34.99999999999999,1.4400000000000002,4 days,Medium Discount,7.128,25.92,54.99999999999999,580 days,799,4,2854.1150000000002,1,1,4,114,Hibernating
3832,US-2015-111927,2015-11-14,2015-11-19,Standard Class,LS-17230,Lycoris Saunders,Consumer,Dover,Delaware,East,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0.0,26.649,2015,11,35.0,25.38,5 days,No Discount,26.649,152.28,35.0,677 days,777,3,368.88000000000005,1,1,1,111,Hibernating
3833,US-2015-111927,2015-11-14,2015-11-19,Standard Class,LS-17230,Lycoris Saunders,Consumer,Dover,Delaware,East,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19.96,2,0.0,9.3812,2015,11,47.0,9.98,5 days,No Discount,9.3812,39.92,47.0,677 days,777,3,368.88000000000005,1,1,1,111,Hibernating
3838,CA-2014-126760,2014-07-26,2014-08-02,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,West,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,911.984,2,0.2,113.998,2014,7,12.5,455.992,7 days,Medium Discount,296.39480000000003,1823.968,32.5,1343 days,28,8,4909.472,4,4,5,445,Loyal
3839,CA-2014-126760,2014-07-26,2014-08-02,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,674.352,3,0.2,-109.5822,2014,7,-16.25,224.784,7 days,Medium Discount,25.28819999999999,1348.704,3.7499999999999987,1343 days,28,8,4909.472,4,4,5,445,Loyal
3840,CA-2014-126760,2014-07-26,2014-08-02,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,134.01,9,0.0,36.1827,2014,7,27.0,14.889999999999999,7 days,No Discount,36.1827,268.02,27.0,1343 days,28,8,4909.472,4,4,5,445,Loyal
3841,CA-2014-126760,2014-07-26,2014-08-02,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,West,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,3,0.0,70.0977,2014,7,41.0,56.99,7 days,No Discount,70.0977,341.94,41.0,1343 days,28,8,4909.472,4,4,5,445,Loyal
3849,CA-2017-161053,2017-09-22,2017-09-23,First Class,JE-15745,Joel Eaton,Consumer,Fayetteville,Arkansas,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,4,0.0,318.3016,2017,9,46.0,172.99,1 days,No Discount,318.3016,1383.92,46.0,1236 days,51,13,6760.8150000000005,3,5,5,355,Needs Attention
3850,CA-2017-161053,2017-09-22,2017-09-23,First Class,JE-15745,Joel Eaton,Consumer,Fayetteville,Arkansas,South,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,0.0,15.378,2017,9,43.99999999999999,6.99,1 days,No Discount,15.378,69.9,43.99999999999999,1236 days,51,13,6760.8150000000005,3,5,5,355,Needs Attention
3853,CA-2017-130526,2017-11-26,2017-11-29,First Class,GT-14755,Guy Thornton,Consumer,Rockford,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,8,0.8,-53.7088,2017,11,-160.0,4.196,3 days,High Discount (>20%),-26.8544,67.136,-80.0,1012 days,34,4,226.436,4,1,1,411,Promising
3856,US-2017-105389,2017-10-23,2017-10-28,Second Class,DM-13015,Darrin Martin,Consumer,San Antonio,Texas,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237,2017,10,-175.0,1.188,5 days,High Discount (>20%),-3.3857999999999997,7.128,-95.0,1146 days,57,7,6345.103,3,4,5,345,Needs Attention
3857,US-2017-105389,2017-10-23,2017-10-28,Second Class,DM-13015,Darrin Martin,Consumer,San Antonio,Texas,Central,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,5,0.2,51.4975,2017,10,6.25,164.792,5 days,Medium Discount,216.28950000000003,1647.92,26.25,1146 days,57,7,6345.103,3,4,5,345,Needs Attention
3858,US-2017-105389,2017-10-23,2017-10-28,Second Class,DM-13015,Darrin Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272,3,0.2,0.8988,2017,10,8.75,3.424,5 days,Medium Discount,2.9532000000000003,20.544,28.750000000000004,1146 days,57,7,6345.103,3,4,5,345,Needs Attention
3859,CA-2014-140816,2014-12-20,2014-12-20,Same Day,TC-21295,Toby Carlisle,Consumer,Thornton,Colorado,West,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944,7,0.2,89.5888,2014,12,20.0,63.992000000000004,0 days,Medium Discount,179.1776,895.888,40.0,1146 days,27,8,4266.812,4,4,5,445,Loyal
3862,CA-2014-135755,2014-05-03,2014-05-10,Standard Class,NC-18415,Nathan Cano,Consumer,Yonkers,New York,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.2,14.5638,2014,5,36.25,13.392000000000001,7 days,Medium Discount,22.599000000000004,80.352,56.250000000000014,1296 days,41,6,2218.9900000000002,4,3,3,433,Loyal
3863,CA-2014-135755,2014-05-03,2014-05-10,Standard Class,NC-18415,Nathan Cano,Consumer,Yonkers,New York,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,3,0.2,3.9498,2014,5,36.25,3.632,7 days,Medium Discount,6.1290000000000004,21.792,56.25,1296 days,41,6,2218.9900000000002,4,3,3,433,Loyal
3864,CA-2017-123246,2017-10-17,2017-10-19,Second Class,AJ-10960,Astrea Jones,Consumer,San Diego,California,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,10.64,4,0.0,2.7664,2017,10,26.0,2.66,2 days,No Discount,2.7664,21.28,26.0,1129 days,74,3,629.2479999999999,3,1,1,311,Needs Attention
3865,CA-2015-157133,2015-11-28,2015-12-03,Standard Class,LC-16885,Lena Creighton,Consumer,Champaign,Illinois,Central,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",151.96,5,0.6,-182.352,2015,11,-120.0,30.392000000000003,5 days,High Discount (>20%),-91.176,303.92,-60.0,1329 days,16,12,7663.126,5,5,5,555,Champions
3866,CA-2014-124709,2014-07-27,2014-07-29,Second Class,GW-14605,Giulietta Weimer,Consumer,San Francisco,California,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2,0.0,38.08,2014,7,16.0,119.0,2 days,No Discount,38.08,476.0,16.0,1372 days,28,7,2189.019,4,4,3,443,Loyal
3867,CA-2017-146360,2017-04-23,2017-04-25,Second Class,SC-20305,Sean Christensen,Consumer,Lawrence,Indiana,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",155.34,6,0.0,55.9224,2017,4,36.0,25.89,2 days,No Discount,55.9224,310.68,36.0,1081 days,29,7,3979.065,4,4,4,444,Loyal
3868,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,San Diego,California,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0.0,63.7776,2015,10,43.0,16.48,4 days,No Discount,63.7776,296.64,43.0,694 days,105,6,1911.844,2,3,3,233,At Risk
3869,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,San Diego,California,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,2015,10,11.25,240.784,4 days,Medium Discount,75.245,481.568,31.250000000000007,694 days,105,6,1911.844,2,3,3,233,At Risk
3870,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,San Diego,California,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,2015,10,8.75,27.424,4 days,Medium Discount,55.190799999999996,383.936,28.749999999999996,694 days,105,6,1911.844,2,3,3,233,At Risk
3871,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,San Diego,California,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0.0,5.6644,2015,10,48.99999999999999,5.78,4 days,No Discount,5.6644,23.12,48.99999999999999,694 days,105,6,1911.844,2,3,3,233,At Risk
3872,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,San Diego,California,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0.0,5.664,2015,10,47.99999999999999,2.95,4 days,No Discount,5.664,23.6,47.99999999999999,694 days,105,6,1911.844,2,3,3,233,At Risk
3873,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,San Diego,California,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,2015,10,5.0,280.784,4 days,Medium Discount,210.58800000000002,1684.704,25.000000000000007,694 days,105,6,1911.844,2,3,3,233,At Risk
3874,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Darrin Martin,Consumer,Johnson City,Tennessee,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,3,0.2,7.6284,2016,9,32.5,7.824000000000001,2 days,Medium Discount,12.3228,46.944,52.5,1146 days,57,7,6345.103,3,4,5,345,Needs Attention
3875,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Darrin Martin,Consumer,Johnson City,Tennessee,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.058,7,0.7,-63.1092,2016,9,-73.33333333333333,12.294,2 days,High Discount (>20%),-2.8686000000000007,172.116,-3.333333333333334,1146 days,57,7,6345.103,3,4,5,345,Needs Attention
3876,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Darrin Martin,Consumer,Johnson City,Tennessee,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,2,0.2,6.799,2016,9,6.25,54.392,2 days,Medium Discount,28.5558,217.568,26.25,1146 days,57,7,6345.103,3,4,5,345,Needs Attention
3877,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Darrin Martin,Consumer,Johnson City,Tennessee,South,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,3,0.2,3.21,2016,9,31.25,3.424,2 days,Medium Discount,5.2644,20.544,51.24999999999999,1146 days,57,7,6345.103,3,4,5,345,Needs Attention
3878,CA-2016-140641,2016-10-28,2016-11-02,Standard Class,EP-13915,Emily Phan,Consumer,Tampa,Florida,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,38.19,5,0.7,-26.733,2016,10,-70.0,7.638,5 days,High Discount (>20%),-3.552713678800501e-15,76.38,-9.302732858864888e-15,1261 days,12,17,5478.0608,5,5,5,555,Champions
3881,CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,Peter Fuller,Consumer,Gilbert,Arizona,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,9.568,2,0.2,2.99,2015,6,31.250000000000007,4.784,5 days,Medium Discount,4.9036,19.136,51.25000000000001,500 days,835,4,9062.864,1,2,5,125,Hibernating
3882,CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,Peter Fuller,Consumer,Gilbert,Arizona,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624,2015,6,-23.75,41.184,5 days,Medium Discount,-3.088799999999999,164.736,-3.749999999999999,500 days,835,4,9062.864,1,2,5,125,Hibernating
3883,CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,Peter Fuller,Consumer,Gilbert,Arizona,West,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",364.704,6,0.2,-36.4704,2015,6,-10.0,60.784,5 days,Medium Discount,36.47040000000001,729.408,10.000000000000004,500 days,835,4,9062.864,1,2,5,125,Hibernating
3884,CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,Peter Fuller,Consumer,Gilbert,Arizona,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",40.256,4,0.2,11.0704,2015,6,27.499999999999996,10.064,5 days,Medium Discount,19.1216,80.512,47.5,500 days,835,4,9062.864,1,2,5,125,Hibernating
